会社名,ホームページURL,代表者名,住所1,住所2,従業員数,資本金,設立年,設立月,上場区分,業態,業界1,業界2-1,業界2-2,業界2-3,業界2-4,業界2-5,業界2-6,業界2-7,業界2-8,業界2-9,業界2-10,業界2-11,業界2-12,業界2-13,業界2-14,業界2-15,業界2-16,業界2-17,業界2-18,業界2-19,業界2-20
株式会社青津エンジニアリング,http://www.aotsu.co.jp,青津彰弘,東京都,江戸川区,35,1000,1980,8,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
FT株式会社,http://fujitoku-hp.com,布施義久,東京都,江戸川区,34,7000,,,未上場,BtoB,化学,プラスチック成形機器,,,,,,,,,,,,,,,,,,,,
株式会社コスモテック,http://www.cosmotec.ne.jp,高見澤友伸,東京都,立川市,35,6000,1989,11,未上場,BtoB,化学,接着剤製造,,,,,,,,,,,,,,,,,,,,
東新プラスチック株式会社,http://www.toshin-plastic.co.jp,髙橋誠,東京都,八王子市,34,1638,1961,7,未上場,BtoB,化学,樹脂製品製造,自動車部品製造,,,,,,,,,,,,,,,,,,,
六和精工株式会社,http://rikuwa.com,田中克宗,東京都,調布市,33,1800,1957,1,未上場,BtoB,化学,金属部品製造,樹脂製品製造,,,,,,,,,,,,,,,,,,,
アクトシール株式会社,http://actseal.com,青木陽一,東京都,葛飾区,29,3200,1980,7,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
東和ランドテック株式会社,http://www.towalt.com,高橋正典,東京都,三鷹市,27,3000,1965,4,未上場,BtoB,化学,肥料・農薬製造,デザイン,,,,,,,,,,,,,,,,,,,
株式会社林製作所,http://www.hayashi-ss.co.jp,林邦夫,東京都,葛飾区,27,2400,1965,4,未上場,BtoB,化学,タイヤ製造・ゴム製品製造,樹脂製品製造,自動車部品製造,,,,,,,,,,,,,,,,,,
株式会社カンワ工業資材,http://kanwa.co.jp,長泉寛太,東京都,立川市,29,1000,1972,4,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
スペイシーケミカル株式会社,http://spacy-chemical.co.jp,森田貢士,東京都,八王子市,27,4240,1973,12,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社タイムケミカル,http://www.timechemical.co.jp,森谷治彦,東京都,江戸川区,27,8000,1974,4,未上場,BtoB,化学,化学品製造,住居リフォーム,塗料製造,,,,,,,,,,,,,,,,,,
有限会社東洋産業,http://www.toyoindustry.jp,-,東京都,三鷹市,26,1150,1940,3,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
東京テープ株式会社,http://tokyotape.co.jp,丸山聡也,東京都,江戸川区,24,1000,1958,7,未上場,BtoB,化学,接着剤製造,,,,,,,,,,,,,,,,,,,,
株式会社カワイチ・テック,http://www.kawaichi.co.jp,川口秀一,東京都,葛飾区,26,7000,1957,4,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社クボプラ,http://www.kubopura.com,久保安宏,東京都,青梅市,25,2000,1967,4,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
多摩岡産業株式会社,http://www.tamaoka.co.jp,岡陽平,東京都,府中市,24,3900,1971,9,未上場,"BtoC,BtoB",化学,樹脂製品製造,金属加工請負,,,,,,,,,,,,,,,,,,,
株式会社指田園,http://www.sashidaen.co.jp,指田裕士,東京都,昭島市,23,2000,1966,3,未上場,"BtoC,BtoB",化学,花屋,肥料・農薬製造,,,,,,,,,,,,,,,,,,,
株式会社テスク,http://www.tesk.co.jp,斉藤勉,東京都,八王子市,23,1000,1998,4,未上場,BtoB,化学,接着剤製造,,,,,,,,,,,,,,,,,,,,
株式会社プラセラム,http://www.placeram.com,桑宗彦,東京都,青梅市,22,8000,1980,9,未上場,BtoB,化学,金属加工請負,,,,,,,,,,,,,,,,,,,,
多摩火薬機工株式会社,http://tamakayaku.co.jp,児島郁男,東京都,八王子市,22,2000,1970,5,未上場,BtoB,化学,化学品製造,建造物解体,,,,,,,,,,,,,,,,,,,
大成ホールディングス株式会社,https://www.taisei-holdings.co.jp,德倉俊一,東京都,葛飾区,21,4500,1925,1,未上場,"BtoC,BtoB",化学,塗料製造,,,,,,,,,,,,,,,,,,,,
株式会社富士ロック,http://www.fujilok.co.jp,-,東京都,江戸川区,22,1620,1976,7,未上場,BtoB,化学,金属製品製造,樹脂製品製造,,,,,,,,,,,,,,,,,,,
愛和モールド工業株式会社,http://www.aiwa-mold.co.jp,石井邦和,東京都,葛飾区,22,1000,1964,9,未上場,BtoB,化学,樹脂製品製造,金属加工請負,,,,,,,,,,,,,,,,,,,
有限会社紅日裁断,http://www.kounichi.com,中野謙一郎,東京都,江戸川区,21,1000,1974,1,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社川上精巧,http://www.kawakamiseiko.com,川上佑喜,東京都,葛飾区,20,2000,,,未上場,BtoB,化学,樹脂製品製造,金型製造,金属製品製造,,,,,,,,,,,,,,,,,,
株式会社エーワンテクニカ,http://a1tec.co.jp,金田英一,東京都,葛飾区,20,1000,1968,4,未上場,"BtoB,BtoC",化学,樹脂製品製造,eコマース,eコマース,,,,,,,,,,,,,,,,,,
株式会社丸玉屋小勝煙火店,http://www.mof.co.jp,小勝一弘,東京都,府中市,19,-,1952,7,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社ソーケン,https://www.sokentec.net,須嵜弓,東京都,青梅市,18,1000,1984,5,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社ヤマゾール,http://www.yamazol.co.jp,山崎正雄,東京都,葛飾区,18,1800,1966,3,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社アヅマ,http://www.filehouse-azuma4u.jp,東儀一,東京都,葛飾区,16,1000,1983,11,未上場,"BtoB,BtoC",化学,文房具,,,,,,,,,,,,,,,,,,,,
太陽インキ機材株式会社,http://www.taiyoinkkizai.com,馬場教二,東京都,葛飾区,17,5000,,,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
有限会社大山製作所,http://www.bigmount.co.jp,大山将道,東京都,三鷹市,15,300,1955,3,未上場,BtoB,化学,金属加工請負,樹脂製品製造,,,,,,,,,,,,,,,,,,,
株式会社先端生命科学研究所,http://www.alsi-i.co.jp,青柳克己,東京都,八王子市,15,20000,1999,7,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社エム・アート,http://www.tokyo-m-art.co.jp,-,東京都,江戸川区,15,1500,,,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
フロロメカニツク株式会社,http://www.furoro.jp,高橋清,東京都,江戸川区,15,1000,1987,4,未上場,BtoB,化学,ポンプ,樹脂製品製造,,,,,,,,,,,,,,,,,,,
常盤ゴム株式会社,http://www.tokiwa.gomu.gr.jp,山口紀行,東京都,葛飾区,14,1185,1946,5,未上場,BtoB,化学,タイヤ製造・ゴム製品製造,,,,,,,,,,,,,,,,,,,,
多摩プラスチック工業株式会社,http://www.tamaplastic.co.jp,金子雄介,東京都,立川市,14,1600,1960,10,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社東京イマジン,http://www.tokyo-imagine.co.jp,中居悦子,東京都,江戸川区,14,1000,1996,7,未上場,BtoB,化学,接着剤製造,,,,,,,,,,,,,,,,,,,,
三星樹脂工業株式会社,http://www.sansei-jyushi.com,古林巌,東京都,葛飾区,12,1000,1973,10,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
川津産業株式会社,http://www.kawazu-trade.com,川津道亮,東京都,江戸川区,12,3000,1960,6,未上場,BtoB,化学,化学品・医療品商社,化学品製造,,,,,,,,,,,,,,,,,,,
株式会社南信精機製作所,http://nanshin-seiki.co.jp,洞口謙司,東京都,八王子市,12,4000,1953,2,未上場,BtoB,化学,精密機器,精密機器,樹脂製品製造,,,,,,,,,,,,,,,,,,
株式会社ミナト香料研究所,http://www.3710.net,左近充弘,東京都,葛飾区,12,2000,1959,4,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
大貫金属工業株式会社,http://ohnuki-kk.co.jp,大貫雄一,東京都,葛飾区,11,2000,,,未上場,BtoB,化学,金属加工請負,塗料製造,,,,,,,,,,,,,,,,,,,
株式会社大場商会,http://ohbashokai.co.jp,大場信,東京都,江戸川区,11,1000,1966,7,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社大和スポンジ,http://www.yamatosponge.gomu.gr.jp,大和明信,東京都,葛飾区,11,1000,,,未上場,BtoB,化学,化学品・医療品商社,,,,,,,,,,,,,,,,,,,,
長尾プライ株式会社,http://www.nagaoply.co.jp,長尾一正,東京都,葛飾区,11,1000,1957,5,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
有限会社伸栄プラスチック,http://www.shineipla.co.jp,近藤栄司,東京都,八王子市,11,300,1996,4,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
有限会社アトリエ・デコール,http://www.a-decor.net,田中孝尚,東京都,八王子市,10,300,,,未上場,BtoB,化学,デザイン,,,,,,,,,,,,,,,,,,,,
株式会社富士製作所,http://www.kk-fujiseisakusyo.jp,望月新史,東京都,江戸川区,10,1000,1962,5,未上場,BtoB,化学,樹脂製品製造,自動車部品製造,,,,,,,,,,,,,,,,,,,
株式会社ポリマー技研,http://www.polymer-tec.co.jp,村亮,東京都,葛飾区,10,1000,1982,7,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社アサヒインターナショナル,https://www.kk-asahi.co.jp,山本実,東京都,葛飾区,10,5000,1996,12,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
アクリルアイ株式会社,http://www.acryl.jp,伊部弘隆,東京都,葛飾区,10,1000,2004,4,未上場,"BtoB,BtoC",化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
ダイヤユーキ株式会社,http://www.daiya-youki.co.jp,鈴木総一郎,東京都,葛飾区,9,1000,1978,11,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社中島,http://nakajima-plastic.tokyo,中島誠二,東京都,葛飾区,9,1000,1985,2,未上場,"BtoB,BtoC",化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
三恵化成株式会社,https://edogawanavi.jp,山口隆義,東京都,江戸川区,9,1000,1958,9,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社くらや,http://kuraya-f.jp,井上誠之,東京都,府中市,9,300,2009,9,未上場,BtoB,化学,繊維加工・織布,塗料製造,,,,,,,,,,,,,,,,,,,
セロン工業株式会社,http://www.e-selon.com,芹澤孝悦,東京都,調布市,9,1000,1980,12,未上場,"BtoB,BtoC",化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
株式会社マルト,http://www.maruto-co.jp,池戸時男,東京都,八王子市,9,1000,1978,5,未上場,BtoB,化学,樹脂製品製造,タイヤ製造・ゴム製品製造,,,,,,,,,,,,,,,,,,,
有限会社エムズ・ワークス,http://www.mmm-works.co.jp,村澤健太,東京都,調布市,9,300,1991,1,未上場,"BtoB,BtoC",化学,,,,,,,,,,,,,,,,,,,,,
大信フッソ工業株式会社,http://www.daishin-fusso.co.jp,牛山秋男,東京都,八王子市,9,1200,1978,2,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
有限会社小林養樹園,http://www.youjyuen.co.jp,小林公成,東京都,立川市,9,-,,,未上場,"BtoC,BtoB",化学,肥料・農薬製造,,,,,,,,,,,,,,,,,,,,
株式会社平野製作所,http://www.hirano-mfg.co.jp,平野実,東京都,立川市,8,1000,1958,5,未上場,BtoB,化学,樹脂製品製造,金型製造,,,,,,,,,,,,,,,,,,,
株式会社ビクトリア,http://v-ec.jp,山田正行,東京都,江戸川区,8,1000,1983,3,未上場,BtoB,化学,化学品製造,金属加工請負,,,,,,,,,,,,,,,,,,,
パシフィックパートナーズ株式会社,http://www.pacificpartnersyc.com,角田行宏,東京都,武蔵野市,7,1500,2009,8,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
サンエスエンジニアリング株式会社,http://sanesu-eng.co.jp,菅原直亮,東京都,調布市,7,1000,1978,6,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
有限会社勝倉樹脂工業,http://katsukura-jushi.com,勝倉康雄,東京都,江戸川区,7,-,1981,4,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
有限会社アコー,http://www.myfavorite.bz,-,東京都,江戸川区,7,-,,,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社ワイエス・スリッター工業,http://ys-slitter.com,山崎茂,東京都,青梅市,7,-,1988,7,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
パシフィックパートナーズ株式会社,http://www.pacificpartnersyc.com,角田行宏,東京都,武蔵野市,7,1500,2009,8,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
有限会社松原工業,https://www.gs-you.com,松原秀明,東京都,府中市,7,300,1992,5,未上場,"BtoB,BtoC",化学,窯業建材・石材,肥料・農薬製造,,,,,,,,,,,,,,,,,,,
泰興物産株式会社,http://www.tycoh.co.jp,丸田陽,東京都,立川市,7,1000,1975,5,未上場,"BtoC,BtoB",化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
小川化工株式会社,http://ogawakako.com,-,東京都,江戸川区,6,-,,,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
陣内金型工業株式会社,http://www.jinnai.org,陣内克士,東京都,江戸川区,6,1000,1963,4,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社ファイン,http://www.fine-paint.jp,酒井大仁,東京都,八王子市,6,-,,,未上場,"BtoC,BtoB",化学,住居リフォーム,塗料製造,事業用リフォーム,,,,,,,,,,,,,,,,,,
フジプラスチツク工業株式会社,http://www.fuji-pla.com,城所敬夫,東京都,八王子市,6,3000,1982,6,未上場,"BtoC,BtoB",化学,樹脂製品製造,eコマース,eコマース,,,,,,,,,,,,,,,,,,
株式会社アラキエンジニアリング,http://k-arakieng35.co.jp,荒木仁三郎,東京都,昭島市,6,900,1990,6,未上場,BtoB,化学,樹脂製品製造,半導体,,,,,,,,,,,,,,,,,,,
KOWA株式会社,http://www.kowa56.co.jp,髙野昭,東京都,葛飾区,6,1000,1967,7,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社光産業,http://www.hikari-pla.jp,金光壮直,東京都,葛飾区,5,300,,,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
有限会社青梅精工,http://www.omeseikou.jp,渡辺昇,東京都,青梅市,5,300,1981,3,未上場,BtoB,化学,金属部品製造,樹脂製品製造,自動車部品製造,,,,,,,,,,,,,,,,,,
株式会社グランツ,http://cpt-takatori.com,髙取良昌,東京都,八王子市,5,-,1995,11,未上場,"BtoB,BtoC",化学,二輪車,塗料製造,業務請負,,,,,,,,,,,,,,,,,,
株式会社タツミ技研,https://edogawanavi.jp,木元玲子,東京都,江戸川区,5,-,,,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
トーヨージヤバラ株式会社,https://www.toyojabara.com,湯本健次郎,東京都,葛飾区,5,1000,1977,4,未上場,BtoB,化学,樹脂製品製造,金属部品製造,,,,,,,,,,,,,,,,,,,
有限会社協栄化成,http://www013.upp.so-net.ne.jp,森清治,東京都,葛飾区,5,1000,1982,3,未上場,BtoB,化学,金型製造,樹脂製品製造,,,,,,,,,,,,,,,,,,,
大和油脂工業株式会社,http://www.yamatoyushi.co.jp,竹内昌彦,東京都,江戸川区,5,-,1958,1,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社ハマダテクニカル,http://www7b.biglobe.ne.jp,濱田和位,東京都,八王子市,4,1000,1991,9,未上場,BtoB,化学,看板,看板,樹脂製品製造,,,,,,,,,,,,,,,,,,
光洋ゴム化成有限会社,http://koyo-rubber.com,増田俊弘,東京都,葛飾区,4,500,,,未上場,BtoB,化学,タイヤ製造・ゴム製品製造,樹脂製品製造,,,,,,,,,,,,,,,,,,,
株式会社南栄プラスチック,https://edogawanavi.jp,野山南憲,東京都,江戸川区,4,-,,,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
有限会社石井プレス,http://www.ishii-p.co.jp,石井義則,東京都,葛飾区,4,300,1956,9,未上場,BtoB,化学,樹脂製品製造,金属部品製造,金型製造,,,,,,,,,,,,,,,,,,
有限会社サンワ化成,http://www.sanwakasei-tokyo.com,江波戸國泰,東京都,江戸川区,3,1000,1978,2,未上場,BtoB,化学,プラスチック成形機器,,,,,,,,,,,,,,,,,,,,
株式会社多摩樹脂工業,http://www.tamajushi.com,村上正高,東京都,青梅市,4,770,1981,11,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
有限会社中里吹付工業,http://www.nakazato-fk.co.jp,中里守幸,東京都,葛飾区,4,300,1968,4,未上場,BtoB,化学,樹脂製品製造,自動車部品製造,金属部品製造,,,,,,,,,,,,,,,,,,
東神化工株式会社,http://plastic-toshinkako.co.jp,林基幸,東京都,三鷹市,4,1100,1982,4,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
グリーンパーツ株式会社,http://greenparts.co.jp,鈴木達也,東京都,江戸川区,4,300,2008,7,未上場,BtoB,化学,接着剤製造,紙類包装製造,,,,,,,,,,,,,,,,,,,
有限会社精工パッキング,https://www.seikopacking.tokyo,平井秀明,東京都,葛飾区,4,-,1971,1,未上場,"BtoB,BtoC",化学,樹脂製品製造,タイヤ製造・ゴム製品製造,,,,,,,,,,,,,,,,,,,
有限会社ベスタユニオン,http://www.vestaunion.jp,-,東京都,江戸川区,3,-,,,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社三羽研究所,http://www.mitsuwa-chemical-lab.co.jp,石塚英聖,東京都,江戸川区,3,1000,1954,6,未上場,BtoB,化学,化学品製造,塗料製造,,,,,,,,,,,,,,,,,,,
有限会社柳田製作所,http://yanagida-ss.jp,柳田英志,東京都,葛飾区,3,600,,,未上場,BtoB,化学,金型製造,,,,,,,,,,,,,,,,,,,,
有限会社中野製作所,http://www.nakano-ss.net,中野栄治,東京都,葛飾区,3,-,,,未上場,"BtoB,BtoC",化学,,,,,,,,,,,,,,,,,,,,,
サンコー物産株式会社,http://sanko.la.coocan.jp,杉浦孝雄,東京都,江戸川区,3,1000,1979,1,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
有限会社開成工業,http://kaisei-kg.com,渋谷脩己,東京都,江戸川区,3,500,,,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
有限会社樹脂印刷社,http://www.jushi-jushi.sakura.ne.jp,河合秀明,東京都,江戸川区,3,800,1960,2,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
日本ケイソウ土建材株式会社,http://www.ecoqueen.com,田畑恵美,東京都,府中市,3,-,1995,12,未上場,"BtoB,BtoC",化学,塗料製造,窯業建材・石材,,,,,,,,,,,,,,,,,,,
有限会社ハヤシ,http://www.884plas.co.jp,林克俊,東京都,葛飾区,3,300,1952,7,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
グランドテックジャパン株式会社,http://www.grandtech-japan.com,武暁東,東京都,江戸川区,3,1000,2000,9,未上場,BtoB,化学,金属部品製造,樹脂製品製造,金属加工請負,,,,,,,,,,,,,,,,,,
有限会社サトー興業,http://www.satoh-kogyo.com,佐藤公男,東京都,葛飾区,3,500,1988,4,未上場,BtoB,化学,樹脂製品製造,看板,看板,,,,,,,,,,,,,,,,,,
浅沼加工株式会社,http://www.a-diamond.net,浅沼小百合,東京都,江戸川区,3,1000,1964,5,未上場,"BtoB,BtoC",化学,,,,,,,,,,,,,,,,,,,,,
有限会社ナプラ,http://napra.co.jp,関根順子,東京都,葛飾区,2,1000,2003,12,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
有限会社ネーム工房,https://itp.ne.jp,市川清三,東京都,葛飾区,2,300,,,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社イチカワ西東京,http://www.ichikawa-wt.co.jp,藤井宏和,東京都,八王子市,2,1000,1992,6,未上場,"BtoB,BtoC",化学,金属製品製造,,,,,,,,,,,,,,,,,,,,
東美化学株式会社,https://www.tobika.co.jp,次田大二郎,東京都,江戸川区,2,1000,1952,7,未上場,BtoB,化学,化学品製造,,,,,,,,,,,,,,,,,,,,
株式会社ソーワ,http://www001.upp.so-net.ne.jp,川戸由元,東京都,昭島市,2,1000,1986,10,未上場,BtoB,化学,接着剤製造,,,,,,,,,,,,,,,,,,,,
ケミテックワイ・テイ・テイ株式会社,http://www.chemitech-ytt.com,藤井豊,東京都,八王子市,2,1000,1993,7,未上場,BtoB,化学,照明器具,接着剤製造,,,,,,,,,,,,,,,,,,,
有限会社新和工業,https://shinwakougyo.jimdo.com,塩田晋司,東京都,八王子市,2,-,1992,3,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
大森畜産有限会社,https://www.rakuten.co.jp,大森齋,東京都,府中市,2,300,1947,1,未上場,BtoB,化学,肥料・農薬製造,総合系eコマース,,,,,,,,,,,,,,,,,,,
有限会社道塚袋物,http://www.michizuka.co.jp,-,東京都,江戸川区,2,-,1981,1,未上場,BtoB,化学,,,,,,,,,,,,,,,,,,,,,
株式会社東洋プラス,http://www.toyoplus.co.jp,-,東京都,八王子市,2,-,1986,1,未上場,BtoB,化学,樹脂製品製造,,,,,,,,,,,,,,,,,,,,
株式会社ロイヤル化学研究所,http://www.royal-kagaku.co.jp,三原祥紀,東京都,府中市,2,1000,1973,12,未上場,BtoB,化学,塗料製造,,,,,,,,,,,,,,,,,,,,
