会社名,ホームページURL,代表者名,住所1,住所2,従業員数,資本金,設立年,設立月,上場区分,業態,業界1,業界2-1,業界2-2,業界2-3,業界2-4,業界2-5,業界2-6,業界2-7,業界2-8,業界2-9,業界2-10,業界2-11,業界2-12,業界2-13,業界2-14,業界2-15,業界2-16,業界2-17,業界2-18,業界2-19,業界2-20
モアデジタルエンタテインメント株式会社,http://mde-info.jp,荘達也,宮城県,仙台市若林区,4,1500,2013,4,未上場,BtoB,ゲーム,ゲーム・アニメデザイン,ゲーム・アニメデザイン,マルチメディア・楽器,,,,,,,,,,,,,,,,,,
株式会社インスパイアード,http://www.inspired.jp,増山修,東京都,立川市,4,-,2009,12,未上場,BtoB,ゲーム,ゲーム・アニメデザイン,ゲーム・アニメデザイン,デザイン,,,,,,,,,,,,,,,,,,
株式会社シスコン,http://www.syscom.co.jp,-,東京都,台東区,4,4000,1997,10,未上場,BtoB,ゲーム,システム開発,ゲーム開発,,,,,,,,,,,,,,,,,,,
トイボックス株式会社,http://www.toybox-games.jp,和田康宏,東京都,新宿区,4,300,2011,8,未上場,"BtoC,BtoB",ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
株式会社モデリックス,http://www.modelix.co.jp,浅尾秀康,福岡県,福岡市博多区,4,1000,2004,10,未上場,BtoB,ゲーム,ゲーム・アニメデザイン,ゲーム・アニメデザイン,CM制作・映像制作,,,,,,,,,,,,,,,,,,
株式会社フィールドワイ,http://www.field-y.co.jp,-,東京都,千代田区,4,-,1991,3,未上場,"BtoC,BtoB",ゲーム,書籍出版,ゲーム開発,CM制作・映像制作,,,,,,,,,,,,,,,,,,
株式会社RIoT Products,https://www.riotproducts.co.jp,谷口正義,東京都,世田谷区,4,300,2018,8,未上場,BtoB,ゲーム,CM制作・映像制作,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
タイソン株式会社,http://taison-inc.com,有家泰士,東京都,渋谷区,4,500,,,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社バーンハウスエフェクト,http://www.bhe.co.jp,小田桐太郎,東京都,港区,4,1960,1997,3,未上場,BtoB,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
株式会社アリスマティック,http://www.arith-metic.jp,星昌宏,東京都,文京区,4,5000,2008,12,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社RE DESIGN,http://re-d.co.jp,佐藤幸夫,東京都,板橋区,3,-,2007,10,未上場,"BtoB,BtoC",ゲーム,ゲーム・アニメデザイン,ゲーム・アニメデザイン,ゲーム開発,,,,,,,,,,,,,,,,,,
株式会社オレンジ,http://orange-app.jp,中村彰義,東京都,荒川区,4,-,2011,12,未上場,BtoB,ゲーム,ゲーム開発,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,
CGCGスタジオHD株式会社,http://cgcgstudio-hd.co.jp,松本光司,沖縄県,沖縄市,3,900,2009,12,未上場,BtoB,ゲーム,ゲーム・アニメデザイン,ゲーム・アニメデザイン,CM制作・映像制作,,,,,,,,,,,,,,,,,,
有限会社デジタルノイズ,https://www.digicomimasters.com,是澤重幸,東京都,新宿区,3,300,2000,8,未上場,BtoB,ゲーム,システム開発,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
株式会社アプト,http://www.aptco.jp,大久保貴裕,東京都,港区,3,300,2013,1,未上場,"BtoB,BtoC",ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社画龍,http://garyu.strikingly.com,川崎雅也,東京都,狛江市,3,-,,,未上場,BtoB,ゲーム,デザイン,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
ウタゴエ株式会社,http://www.utagoe.com,園田智也,東京都,新宿区,4,7961,2001,1,未上場,BtoB,ゲーム,Webアプリ・サービス運営,ソーシャルゲーム・SNS,システム開発,,,,,,,,,,,,,,,,,,
株式会社桜花一門,https://www.oukaichimon.com,-,東京都,中央区,4,2000,2016,1,未上場,BtoB,ゲーム,,,,,,,,,,,,,,,,,,,,,
株式会社アポロソフト,http://www.apollosoft.co.jp,川瀬浩一,岐阜県,岐阜市,3,-,2009,5,未上場,BtoB,ゲーム,ゲーム開発,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,
有限会社大高,http://www.ohtaka-inc.co.jp,大高寛之,東京都,練馬区,3,600,2004,3,未上場,BtoB,ゲーム,ゲーム開発,デザイン,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,
株式会社コネクションズ,http://www.connections.co.jp,岩野由美子,神奈川県,横浜市神奈川区,3,100,2015,7,未上場,BtoB,ゲーム,CM制作・映像制作,ゲーム開発,,,,,,,,,,,,,,,,,,,
リワードゲーム株式会社,http://doraken.jp,-,東京都,豊島区,3,-,2017,9,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
令和ゲームス合同会社,https://reiwagames.jp,本間幸治,東京都,荒川区,3,300,2019,10,未上場,"BtoB,BtoC",ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
有限会社ジャンクション,http://www.junction-web.com,小栗真一,東京都,千代田区,3,300,2005,5,未上場,"BtoC,BtoB",ゲーム,ゲーム開発,総合系eコマース,玩具,,,,,,,,,,,,,,,,,,
ライドオン・インコーポレイテッド,http://www.rideon.co.jp,其田賢一,埼玉県,川口市,3,-,2001,4,未上場,BtoB,ゲーム,ゲーム開発,ソーシャルゲーム・SNS,デジタル系コンテンツ,,,,,,,,,,,,,,,,,,
有限会社ノーマッド,http://www.nomad-inc.co.jp,小野達矢,東京都,杉並区,3,-,2003,7,未上場,BtoB,ゲーム,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,,
株式会社ススム・マツシタ・エンタープライズ,http://www.susumumatsushita.net,松下進,東京都,港区,3,1000,2003,11,未上場,BtoB,ゲーム,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,,
マジカルロッド株式会社,http://www.magicalrod.com,石川一広,茨城県,常陸太田市,3,100,2011,5,未上場,"BtoC,BtoB",ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社ダイスクリエイティブ,http://www.dice.co.jp,小関昭彦,東京都,中央区,3,7160,2003,7,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社スタージョン,http://www.stargeon.co.jp,馬場博年,東京都,府中市,3,300,2009,7,未上場,BtoB,ゲーム,ゲーム開発,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
株式会社ポケット,http://www.pckt.co.jp,堀内光,東京都,杉並区,3,-,2016,8,未上場,BtoC,ゲーム,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
株式会社ゲネシス,http://genesis-cl.com,人長洋司,東京都,世田谷区,3,300,2014,7,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社エインシャント,http://www.ancient.co.jp,古代祐三,東京都,日野市,3,1000,1990,4,未上場,BtoB,ゲーム,ゲーム開発,CM制作・映像制作,マルチメディア・楽器,,,,,,,,,,,,,,,,,,
株式会社チャンネル・プロダクション,https://www.channel-pro.com,内古閑智之,東京都,渋谷区,3,-,2007,4,未上場,BtoB,ゲーム,ゲーム・アニメデザイン,ゲーム・アニメデザイン,デザイン,,,,,,,,,,,,,,,,,,
株式会社CHROMA,http://chroma-inc.jp,才賀俊宏,東京都,千代田区,3,-,,,未上場,"BtoB,BtoC",ゲーム,デザイン,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
株式会社パルサーデザイン,http://www.pulsardesign.jp,徳田俊之,東京都,武蔵村山市,3,500,2013,3,未上場,BtoB,ゲーム,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,,
Rekoo Japan株式会社,http://www.rekoo.co.jp,劉勇,東京都,渋谷区,3,2010,2009,10,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
日本将棋ネットワーク株式会社,http://www.nsn.co.jp,鈴木輝彦,東京都,江東区,3,1000,1996,4,未上場,BtoC,ゲーム,Webアプリ・サービス運営,システム開発,,,,,,,,,,,,,,,,,,,
株式会社講談社VRラボ,http://www.kodanshavrlab.com,石丸健二,東京都,中央区,3,-,2017,10,未上場,"BtoB,BtoC",ゲーム,ゲーム開発,CM制作・映像制作,,,,,,,,,,,,,,,,,,,
SOCIALPORT株式会社,https://socialport.jp,齋藤英一,東京都,港区,3,-,2021,6,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社オリフラム,http://oriflamme.co.jp,池田隆児,東京都,練馬区,3,-,2014,2,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
有限会社コネクト・ウィザード,http://c-wiz.co.jp,香川岳史,東京都,台東区,3,300,2001,12,未上場,BtoB,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
株式会社Phonoca,http://www.phonoca.co.jp,大橋繁,愛知県,名古屋市中村区,3,1000,2000,6,未上場,BtoB,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
友金通商株式会社,http://www.yukintrading.com,YongZhang,東京都,千代田区,3,-,,,未上場,BtoB,ゲーム,ゲーム・アニメデザイン,ゲーム・アニメデザイン,業務請負,,,,,,,,,,,,,,,,,,
有限会社ティーエムエヌ,http://www.tmnt.co.jp,瀧岡伸成,東京都,千代田区,3,300,1997,2,未上場,BtoB,ゲーム,ゲーム・アニメデザイン,ゲーム・アニメデザイン,ゲーム開発,,,,,,,,,,,,,,,,,,
株式会社ピカント,http://www.piquant.co.jp,洞正浩,東京都,渋谷区,3,203,2011,1,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社アルファオメガ,http://www.alphaomega.co.jp,松本清明,東京都,荒川区,3,-,2007,2,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社アッパーイースト,http://upper-east.tokyo,清水邦男,東京都,中央区,3,1000,1982,6,未上場,BtoB,ゲーム,CM制作・映像制作,ゲーム開発,書籍出版,,,,,,,,,,,,,,,,,,
マッチロック株式会社,https://www.matchlock.co.jp,藤本文彦,東京都,板橋区,3,2500,2008,3,未上場,BtoB,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
Elex株式会社,http://clashofkings.jp,周雨,東京都,新宿区,3,-,2015,7,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社ハロー,http://helo-helo.com,赤津慧,東京都,渋谷区,3,320,2014,3,未上場,BtoB,ゲーム,デジタル系コンテンツ,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
株式会社セブン,http://www.7seven.co.jp,堀田巖,東京都,新宿区,3,-,2011,12,未上場,BtoB,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
株式会社ピース,http://www.piisu.co.jp,増田浩二,東京都,新宿区,3,100,2007,9,未上場,"BtoB,BtoC",ゲーム,ソーシャルゲーム・SNS,雑貨販売,,,,,,,,,,,,,,,,,,,
株式会社アンダムル,http://www.andamul.com,チェ・カンテ,東京都,千代田区,3,3872,2004,11,未上場,"BtoC,BtoB",ゲーム,Webアプリ・サービス運営,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,
株式会社キャドステーション,http://cadstation.co.jp,西浦正年,大阪府,大阪市旭区,3,1000,1990,9,未上場,"BtoB,BtoC",ゲーム,建設・土木設計,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
株式会社ファンユニット,http://www.fun-unit.com,宇野高弘,大阪府,豊中市,3,-,2005,8,未上場,"BtoB,BtoC",ゲーム,ゲーム開発,焼肉・ステーキ,,,,,,,,,,,,,,,,,,,
スター・ゲームズ株式会社,http://www.stargames.co.jp,五十嵐恭一,東京都,千代田区,3,9430,2003,5,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社企画魂,https://www.facebook.com,高原誉之,東京都,中央区,2,-,2014,6,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,玩具,,,,,,,,,,,,,,,,,,,
テラフロント株式会社,http://yama96.jp,長谷川直哉,東京都,板橋区,3,-,,,未上場,"BtoB,BtoC",ゲーム,ソーシャルゲーム・SNS,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社GAGEX,http://www.gagex.co.jp,井村剣介,東京都,墨田区,2,1800,2011,2,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
ジーエヌワークス株式会社,http://www.gnworks.co.jp,後藤恭補,愛知県,名古屋市中区,2,400,2007,4,未上場,BtoB,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
有限会社グングニル,http://www.gungnir.co.jp,-,山梨県,甲斐市,2,-,,,未上場,BtoC,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
有限会社アナハイムソフトウェア,https://anaheim-software.com,麻生久方,東京都,中央区,2,1000,2005,10,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,ゲーム開発,,,,,,,,,,,,,,,,,,,
株式会社TOMO,http://tomocorporation.jp,吉田聡介,東京都,港区,2,-,2011,7,未上場,"BtoC,BtoB",ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
有限会社モデラート,http://modelart-corp.com,梅北直樹,愛知県,東郷町,2,300,1990,2,未上場,BtoB,ゲーム,デザイン,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
株式会社ゲームループ,http://www.gameloop.co.jp,三浦義広,愛知県,名古屋市東区,2,300,2017,2,未上場,BtoB,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
株式会社ヒューガ,http://www.huga-studio.com,-,東京都,目黒区,2,300,2014,1,未上場,BtoB,ゲーム,ゲーム開発,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
株式会社sus4,http://www.sus4.co.jp,安田昌史,愛知県,名古屋市東区,2,1000,2004,4,未上場,"BtoC,BtoB",ゲーム,Webアプリ・サービス運営,Web制作,,,,,,,,,,,,,,,,,,,
ミラージュ株式会社,http://www.mirage-c.com,芦田麻有美,東京都,中央区,2,-,2009,8,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
ワールドワイドソフトウェア有限会社,http://www.wwsft.com,-,栃木県,小山市,2,-,2002,1,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,書籍出版,,,,,,,,,,,,,,,,,,,
有限会社月光,http://www.gekko.co.jp,重松敬介,東京都,練馬区,2,500,1998,2,未上場,BtoB,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
株式会社ポケットアイデア,http://pocket-idea.jp,福井健人,東京都,中央区,2,200,2009,10,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社栗牧コーポレーション,http://www.kuri.ne.jp,栗牧建行,鹿児島県,鹿児島市,2,4600,1999,9,未上場,BtoC,ゲーム,マンション賃貸,ソーシャルゲーム・SNS,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,
株式会社グランゼーラ,https://www.granzella.co.jp,名倉剛,石川県,金沢市,2,1850,2011,4,未上場,"BtoB,BtoC",ゲーム,ゲーム・アニメデザイン,ゲーム・アニメデザイン,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,
有限会社スタジオプロスペクト,https://studio-prospect.jp,大橋敏,北海道,札幌市白石区,2,300,1994,7,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,情報セキュリティ,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,
有限会社東京堀田制作集団,http://www.thss.co.jp,堀田敦士,東京都,練馬区,2,-,,,未上場,BtoB,ゲーム,ゲーム開発,Web制作,CM制作・映像制作,,,,,,,,,,,,,,,,,,
ガルソフト合同会社,http://garusoft.com,鈴木哲正,千葉県,木更津市,2,-,2004,2,未上場,"BtoB,BtoC",ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
アイデアフラッド合同会社,https://ideaflood.jp,斯波まや,東京都,渋谷区,2,100,2010,3,未上場,BtoB,ゲーム,ゲーム開発,ソーシャルゲーム・SNS,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
ソフトスタジオ株式会社,https://soft-studio.jp,菊地帝一,岩手県,一関市,2,-,2011,1,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社WEARE,http://www.we-are.net,小田恒壽,東京都,渋谷区,2,1000,2016,7,未上場,BtoB,ゲーム,デザイン,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,
株式会社蘭奢,http://www.ranja.co.jp,藤原康智,東京都,渋谷区,2,300,2009,3,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社マルビシ,http://www.marubisi.com,佐々木宣弘,静岡県,富士宮市,2,1000,1962,1,未上場,BtoC,ゲーム,家電,家・事業所向け設備,住居リフォーム,,,,,,,,,,,,,,,,,,
デジタルモーション株式会社,https://digitalmotion.jp,吉田直史,東京都,渋谷区,2,1000,2018,1,未上場,BtoB,ゲーム,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,,
STAMP株式会社,https://www.i-fromjapan.com,中道慶謙,東京都,港区,2,2100,2016,9,未上場,BtoC,ゲーム,ゲーム開発,,,,,,,,,,,,,,,,,,,,
株式会社プレ・ステージ,http://www.pre-stage.jp,藤本浩史,千葉県,船橋市,2,5500,1959,6,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
株式会社ヒューテック,http://www.h-tech.co.jp,藤沢繁明,神奈川県,横浜市戸塚区,2,1000,1993,4,未上場,0,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
有限会社ポイントゼロ,http://www.pointzero.co.jp,梅田正輝,神奈川県,横浜市港北区,2,-,1997,5,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,デジタル系コンテンツ,,,,,,,,,,,,,,,,,,,
株式会社ジェネラルサポート,http://www.general-support.co.jp,阿部隆史,神奈川県,横須賀市,2,-,1990,10,未上場,BtoC,ゲーム,ソーシャルゲーム・SNS,eコマース,eコマース,,,,,,,,,,,,,,,,,,
株式会社煉瓦社,http://www.ren-ga.co.jp,内田要,東京都,千代田区,2,1400,2002,4,未上場,"BtoC,BtoB",ゲーム,ゲーム開発,映画・アニメーション,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,
株式会社ALICE,http://www.alice-co.net,唐澤信行,東京都,港区,2,300,2008,4,未上場,BtoB,ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
未来夢株式会社,http://stenv.miraimon.work:8090,-,東京都,北区,2,900,2015,9,未上場,"BtoB,BtoC",ゲーム,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,,
エストループ有限会社,https://www.aestroop.co.jp,-,愛知県,豊田市,2,-,,,未上場,"BtoB,BtoC",ゲーム,デザイン,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
有限会社ゲームデザイン,http://www.gamedesign.co.jp,伊藤太郎,千葉県,千葉市花見川区,2,300,2004,9,未上場,"BtoC,BtoB",ゲーム,ゲーム開発,ソーシャルゲーム・SNS,,,,,,,,,,,,,,,,,,,
株式会社ジェットマン,http://jetman.co.jp,井上幸喜,東京都,中野区,2,-,2007,8,未上場,BtoB,ゲーム,CM制作・映像制作,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
合同会社デジフィ,https://www.digifie.jp,吉田和隆,福岡県,福岡市中央区,2,-,2008,9,未上場,BtoB,ゲーム,ゲーム・アニメデザイン,ゲーム・アニメデザイン,CM制作・映像制作,,,,,,,,,,,,,,,,,,
株式会社スノードロップ,http://www.snowdrop-anime.jp,福家日左夫,兵庫県,神戸市北区,2,200,2011,10,未上場,BtoB,ゲーム,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,,
株式会社テオ,http://theodesign.jp,岸井一,東京都,渋谷区,2,-,,,未上場,BtoB,ゲーム,Web制作,ゲーム・アニメデザイン,ゲーム・アニメデザイン,,,,,,,,,,,,,,,,,,
有限会社ドリームパイレーツ,https://www.dreampirates.jp,増山桂一郎,東京都,渋谷区,2,-,2001,5,未上場,BtoB,ゲーム,ゲーム開発,Webアプリ・サービス運営,CM制作・映像制作,,,,,,,,,,,,,,,,,,
