会社名,ホームページURL,代表者名,住所1,住所2,従業員数,資本金,設立年,設立月,上場区分,業態,業界1,業界2-1,業界2-2,業界2-3,業界2-4,業界2-5,業界2-6,業界2-7,業界2-8,業界2-9,業界2-10,業界2-11,業界2-12,業界2-13,業界2-14,業界2-15,業界2-16,業界2-17,業界2-18,業界2-19,業界2-20
株式会社大電工業,http://www.daiden-kogyo.co.jp,伊藤史顕,愛知県,北名古屋市,42,1000,1964,2,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社ブリッジコーポレーション,http://www.bridge-net.co.jp,川口聡太,京都府,京都市中京区,42,4000,1995,11,未上場,BtoB,IT,デザイン,,,,,,,,,,,,,,,,,,,,
株式会社AIVICK,https://www.aivick.co.jp,矢津田智子,京都府,京都市南区,42,5000,2005,4,未上場,BtoB,IT,中食,システム開発,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,
株式会社イアス,http://www.e-ath.co.jp,小林政幸,愛知県,名古屋市中区,43,1000,2013,3,未上場,BtoB,IT,機械設計,,,,,,,,,,,,,,,,,,,,
株式会社ユニシス,http://www.uniuni.co.jp,小川厚,京都府,京都市中京区,42,4221,1981,11,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
Man to Man Animo株式会社,http://www.animostyle.jp,布垣明,愛知県,名古屋市中区,42,3000,2004,10,未上場,BtoB,IT,障害者福祉,Web制作,,,,,,,,,,,,,,,,,,,
株式会社デージーネット,https://www.designet.co.jp,恒川裕康,愛知県,名古屋市名東区,42,4000,1999,5,未上場,BtoB,IT,ITインフラストラクチャー,システム開発,IT系教育,,,,,,,,,,,,,,,,,,
アズウェル株式会社,http://as-well.co.jp,鷹羽浩介,愛知県,名古屋市中村区,42,1000,2012,10,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
日本情報株式会社,https://www.jicdom.co.jp,野々山聖,愛知県,豊田市,41,4000,1985,4,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
高見通信工業株式会社,https://www.takamitsushin.co.jp,高見康彦,愛知県,名古屋市中村区,41,1500,1953,3,未上場,BtoB,IT,通信設備工事,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,
株式会社デビイ,http://www.debby.co.jp,判治賢記,愛知県,名古屋市名東区,41,-,1994,3,未上場,BtoC,IT,アパレル商社,総合系eコマース,雑貨販売,,,,,,,,,,,,,,,,,,
萩原テクノソリューションズ株式会社,https://www.hagiwara.co.jp,鹿島千寿,愛知県,名古屋市東区,41,30000,2017,5,未上場,BtoB,IT,産業用ロボット,,,,,,,,,,,,,,,,,,,,
株式会社アルカディア・プラス,https://www.arcadiaplus.jp,蟹江修司,愛知県,名古屋市中区,40,1000,2012,4,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
京都EIC株式会社,http://www.kyotoeic.jp,藤田正樹,京都府,久御山町,40,3000,2001,11,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社アドバンスソフト,https://www.advancesoft.co.jp,尾関渚,愛知県,名古屋市中区,40,1000,2001,9,未上場,BtoB,IT,システム開発,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社システムハウス,http://www.system-house.co.jp,榎山哲生,愛知県,豊橋市,40,1000,1980,8,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
ユキ技研株式会社,http://www.yukilabo.co.jp,高木康之,愛知県,春日井市,40,2000,1984,9,未上場,BtoB,IT,精密機器,精密機器,システム開発,,,,,,,,,,,,,,,,,,
日本コンピューターネットワーク株式会社,http://www.ncn-ncc.co.jp,伊藤邦寛,愛知県,名古屋市中区,41,1000,1984,3,未上場,BtoB,IT,ソフトウェア商社,,,,,,,,,,,,,,,,,,,,
株式会社ネットアーツ,https://www.hug-srss.com,齋藤秀一,愛知県,名古屋市中区,39,2000,2001,3,未上場,BtoB,IT,デザイン,,,,,,,,,,,,,,,,,,,,
小林事務機株式会社,http://www.kbm.co.jp,小林弘和,滋賀県,東近江市,40,1000,1969,6,未上場,BtoB,IT,ソフトウェア商社,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,
株式会社サンビーオフイス,http://www.3b-office.co.jp,寺尾健志,愛知県,名古屋市西区,40,5000,1987,1,未上場,BtoB,IT,電子部品,製造業コンサル,,,,,,,,,,,,,,,,,,,
株式会社コントロールシステム社,http://www.csc-works.co.jp,古川英利,愛知県,春日井市,40,1000,1991,11,未上場,BtoB,IT,精密機器,精密機器,システム開発,,,,,,,,,,,,,,,,,,
株式会社ナクアス,https://www.naquas.co.jp,村田直哉,京都府,城陽市,39,5800,1968,5,未上場,BtoB,IT,精密機器,精密機器,システム開発,,,,,,,,,,,,,,,,,,
KEEL株式会社,http://www.nayuta-jp.com,近藤成二郎,愛知県,名古屋市東区,39,2500,1998,12,未上場,BtoB,IT,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,,
株式会社ZIP-FM,http://zip-fm.co.jp,浦出高史,愛知県,名古屋市中区,39,120000,1992,12,未上場,BtoB,IT,ラジオ制作,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社クリフテック,http://www.creftec.co.jp,鈴木智博,愛知県,名古屋市中区,39,1000,1977,12,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
近代コンピュータサービス株式会社,http://www.kindaics.co.jp,水野正仁,愛知県,名古屋市中区,38,3000,1982,8,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社サンライジングコーポレーション,http://www.sunrising.co.jp,彌永正徳,愛知県,名古屋市東区,39,2500,1999,10,未上場,BtoB,IT,製造・技術人材派遣,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,
株式会社センスタイムジャパン,https://www.sensetime.jp,-,京都府,京都市中京区,69,800,2016,1,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社ツルヤ商事,http://www.nextfocus.jp,服部博幸,愛知県,名古屋市中区,38,4800,2001,12,未上場,BtoC,IT,総合系eコマース,,,,,,,,,,,,,,,,,,,,
株式会社ヤングライフプロポーサル,https://www.ylproposal.com,井上崇,愛知県,名古屋市中区,39,1000,2004,7,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社クランディム,http://www.crandim.co.jp,岩元政夫,京都府,京都市中京区,39,1000,2009,1,未上場,"BtoC,BtoB",IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
株式会社エクサース,http://www.exars.com,飛田茂樹,愛知県,刈谷市,38,3000,2002,6,未上場,BtoB,IT,電子部品,,,,,,,,,,,,,,,,,,,,
株式会社メンズショップクリヤ,http://kuriyahouse.jp,松尾昌武,愛知県,名古屋市東区,38,2000,1955,4,未上場,BtoC,IT,総合系eコマース,,,,,,,,,,,,,,,,,,,,
システムクリエート株式会社,https://www.syscr.co.jp,松岡弘治,愛知県,名古屋市中村区,36,1000,1980,4,未上場,BtoB,IT,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,,
株式会社リフレクション,http://www.reflection.co.jp,井戸哲也,愛知県,名古屋市中区,37,2000,2000,4,未上場,"BtoC,BtoB",IT,ITインフラストラクチャー,IT系教育,システム開発,,,,,,,,,,,,,,,,,,
中部トスバックシステム株式会社,http://www.chubu-tosbac.co.jp,中川陽介,愛知県,名古屋市中区,37,1000,1982,10,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社AIコミュニケーション,https://ai-communication.jp,津山竜也,愛知県,名古屋市中区,40,400,2012,3,未上場,BtoB,IT,システム開発,インターネット広告代理店,,,,,,,,,,,,,,,,,,,
トランコムITS株式会社,http://www.trancom-its.co.jp,石山耕一,愛知県,名古屋市東区,36,9000,1983,10,未上場,BtoB,IT,Web制作,システム開発,,,,,,,,,,,,,,,,,,,
株式会社アルタ,https://www.alta.co.jp,加藤千雄,愛知県,名古屋市中区,36,1500,2005,12,未上場,BtoB,IT,Web制作,システム開発,インターネット広告代理店,,,,,,,,,,,,,,,,,,
株式会社シーズ,http://www.seeds-std.co.jp,西垣孝浩,京都府,京都市下京区,37,1000,2004,12,未上場,BtoB,IT,デザイン,,,,,,,,,,,,,,,,,,,,
株式会社テック技販,http://www.tecgihan.co.jp,纐纈和美,京都府,宇治市,36,2000,1991,3,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
SBMソリューション株式会社,http://www.sbm.co.jp,早川豊,愛知県,名古屋市中川区,35,1000,1990,8,未上場,BtoB,IT,オフィス用品,ITインフラストラクチャー,情報セキュリティ,,,,,,,,,,,,,,,,,,
株式会社デジタルアソシエイト,http://www.addn.co.jp,板羽良和,愛知県,名古屋市中区,35,1000,1995,10,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
シークワンズテクノロジー株式会社,http://www.seekones.com,柴山信幸,愛知県,名古屋市中村区,35,1000,2006,1,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社HACARUS,https://hacarus.com,藤原健真,京都府,京都市中京区,36,10000,2014,1,未上場,BtoB,IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
東洋通信工業株式会社,http://www.toyotsushin.co.jp,馬場隆一,愛知県,名古屋市西区,39,1816,1956,2,未上場,BtoB,IT,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,,
株式会社舞鶴計器,https://www.maizuru-keiki.com,人見明,京都府,舞鶴市,36,3000,1946,3,未上場,BtoB,IT,機械修理,システム開発,,,,,,,,,,,,,,,,,,,
株式会社滋賀県農協電算センター,https://www.jashiga.co.jp,-,滋賀県,大津市,35,20000,1976,4,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
アイピーシー株式会社,http://www.ipc-co.jp,池田直人,愛知県,名古屋市中川区,35,4000,1984,10,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
Qiita株式会社,https://corp.qiita.com,柴田健介,愛知県,名古屋市中村区,35,5000,2012,2,未上場,"BtoC,BtoB",IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
株式会社システムクリエイト,http://www.sysc.co.jp,原田和法,愛知県,豊橋市,39,3000,1981,12,未上場,"BtoB,BtoC",IT,システム開発,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,
株式会社クオーマ,https://quoma.co.jp,村田昌浩,愛知県,名古屋市中区,35,3600,2003,12,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
日本ロジックス株式会社,http://www.nlogics.co.jp,千村盛幸,京都府,長岡京市,35,3000,1985,5,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
メガコスモ株式会社,https://www.megacosmo.co.jp,加藤豪,愛知県,名古屋市名東区,34,3000,1984,6,未上場,BtoB,IT,ソフトウェア商社,,,,,,,,,,,,,,,,,,,,
株式会社DRAGON AGENCY,http://www.dragonagency.co.jp,飯田真資,愛知県,名古屋市中村区,35,3000,2010,7,未上場,BtoB,IT,システム開発,デジタル系コンテンツ,,,,,,,,,,,,,,,,,,,
バンテック株式会社,https://www.vansoft.co.jp,各務勝己,京都府,京都市下京区,35,1000,1993,4,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社ハーツシステム,http://www.hearts-system.com,中村文彦,愛知県,名古屋市中区,33,400,2013,3,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社ウィル・ドゥ,http://www.willdo.co.jp,澤田真一,三重県,伊勢市,33,1000,2001,1,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社システムクラフト,http://www.sys-craft.co.jp,前田伸一,愛知県,名古屋市中区,33,1000,1989,6,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
ジェイ・エス・シー株式会社,http://www.jscinc.co.jp,間淵義宏,愛知県,名古屋市中村区,34,2000,1993,3,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
中部電機株式会社,http://www.chubu-el.co.jp,山本弘,愛知県,豊橋市,34,1000,1975,3,未上場,BtoB,IT,電子部品,,,,,,,,,,,,,,,,,,,,
株式会社セブン・ワイズ,http://7ws.co.jp,高見祐次,愛知県,名古屋市中村区,34,7700,2000,10,未上場,BtoB,IT,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,,
GrowGroup株式会社,https://grow-group.jp,畑中孝仁,愛知県,名古屋市千種区,33,150,2013,6,未上場,BtoB,IT,Web制作,デザイン,,,,,,,,,,,,,,,,,,,
株式会社データ・デザイン,https://www.datadesign.co.jp,岡村隆徳,愛知県,名古屋市中区,32,2500,1989,5,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社EnjoySystem,https://enjoysystem.co.jp,細井勇佑,愛知県,蒲郡市,32,400,2006,11,未上場,BtoB,IT,Web制作,,,,,,,,,,,,,,,,,,,,
エクセレンス株式会社,http://1excellence.com,徳増篤律,京都府,京都市中京区,31,1000,1989,12,未上場,BtoB,IT,製造・技術人材派遣,,,,,,,,,,,,,,,,,,,,
株式会社京都府農協電算センター,http://www.jakyotocnt.co.jp,中川泰宏,京都府,京都市伏見区,32,10000,1973,7,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社テクノフュージョン,http://www.tfusion.co.jp,赤尾隆一,愛知県,名古屋市中区,31,400,1996,6,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社ジー・ソフト,https://www.gsoft.co.jp,野口義時,愛知県,名古屋市中区,32,1000,2009,7,未上場,BtoB,IT,システム開発,製造・技術人材派遣,,,,,,,,,,,,,,,,,,,
株式会社ツールラボ,http://toollabo.jp,青島大悟,愛知県,名古屋市中区,32,100,2010,7,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社ウィル・ドゥ,http://www.willdo.co.jp,澤田真一,三重県,伊勢市,33,1000,2001,1,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社ユーアイウッド,http://uiwood.co.jp,高木秀明,愛知県,名古屋市中区,31,1000,2007,4,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社システム東海,http://www.system-tokai.co.jp,元村寿吉,愛知県,名古屋市千種区,31,1000,1980,2,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社ソフトディバイス,http://www.softdevice.co.jp,八田晃,京都府,京都市北区,31,1000,1992,9,未上場,BtoB,IT,システム開発,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社ネットコム,https://www.netcom-inc.co.jp,渡会宏明,愛知県,豊橋市,31,3000,2000,1,未上場,BtoB,IT,システム開発,ITインフラストラクチャー,Web制作,,,,,,,,,,,,,,,,,,
株式会社ハートコンピューター,http://www.heart.co.jp,平井正公,滋賀県,長浜市,30,1300,1991,3,未上場,BtoB,IT,システム開発,経営コンサル,,,,,,,,,,,,,,,,,,,
株式会社カメリアプランナー,http://camepla.jp,和田哲幸,愛知県,名古屋市中区,31,4000,1982,10,未上場,BtoB,IT,広告代理店,サービス業人材派遣,販促コンサル,,,,,,,,,,,,,,,,,,
株式会社アイ・ティ・システム,http://www.itsystem-corp.com,黒野雅志,愛知県,名古屋市中区,30,2000,2000,5,未上場,BtoB,IT,Web制作,,,,,,,,,,,,,,,,,,,,
株式会社サイトスコープ,https://www.sitescope.co.jp,久納英明,愛知県,名古屋市中村区,30,7000,2006,1,未上場,BtoB,IT,Webアプリ・サービス運営,システム開発,Web制作,,,,,,,,,,,,,,,,,,
株式会社大成,http://kk-taisei.co.jp,小栗孝久,愛知県,半田市,30,2500,1957,6,未上場,BtoB,IT,システム開発,総合系コンサル,,,,,,,,,,,,,,,,,,,
株式会社ファルコン,https://www.fal.co.jp,古瀬勇一,愛知県,名古屋市中区,29,5000,1993,3,未上場,BtoB,IT,情報セキュリティ,,,,,,,,,,,,,,,,,,,,
株式会社ブミックデータ,http://www.bumiq.co.jp,石黒義文,愛知県,名古屋市中村区,29,1000,2004,7,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
SAT-BOX株式会社,http://sat-box.jp,久田一人,愛知県,名古屋市中区,29,4000,2018,7,未上場,BtoB,IT,ゲーム開発,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
株式会社クスピード,http://www.cuspide.jp,芝山孝典,愛知県,名古屋市中区,29,1000,2003,7,未上場,"BtoC,BtoB",IT,システム開発,,,,,,,,,,,,,,,,,,,,
三愛情報株式会社,http://www.sanai-net.com,永尾壽啓,三重県,四日市市,29,1000,1997,1,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
星和テクノロジー株式会社,http://www.seiwatec.co.jp,福薗一幸,京都府,京都市下京区,29,5000,1995,4,未上場,BtoB,IT,クラウド系・Fintech,PC製造,システム開発,,,,,,,,,,,,,,,,,,
ソニックシステム株式会社,http://sonicsystem-kk.co.jp,青山相和,愛知県,岡崎市,29,1500,2006,8,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社ユー,http://www.iga-younet.co.jp,則近優一,三重県,名張市,30,1000,1986,12,未上場,"BtoC,BtoB",IT,書籍出版,Webアプリ・サービス運営,紙媒体印刷,,,,,,,,,,,,,,,,,,
株式会社テクニカルアンサー,http://www.t-answer.jp,篠原哲朗,愛知県,名古屋市中区,29,2000,,,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社シーエス,http://www.cs-inc.co.jp,木村真二,愛知県,豊田市,29,1000,1986,3,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社教育システム,http://www.gakkou.jp,長尾幸彦,愛知県,名古屋市中区,29,-,1999,6,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社インテックス,https://intecs.ne.jp,芝田弥代子,愛知県,名古屋市中村区,28,300,1998,11,未上場,BtoB,IT,IT系教育,,,,,,,,,,,,,,,,,,,,
愛知システムサービス株式会社,https://www.aichisystemservice.jp,安藤哲夫,愛知県,一宮市,29,2000,,,未上場,BtoB,IT,産業用電気設備工事,,,,,,,,,,,,,,,,,,,,
共立電気株式会社,http://www.kyoritsudenki.co.jp,伊藤達樹,愛知県,名古屋市東区,29,1100,1948,2,未上場,BtoB,IT,電子部品商社,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,
株式会社エクセン,http://www.ekusen.co.jp,大原鐵郎,愛知県,名古屋市中区,28,4000,1995,3,未上場,BtoB,IT,精密機器,精密機器,,,,,,,,,,,,,,,,,,,
株式会社バイス・ネット,https://www.vaisnet.co.jp,竹本豊治,愛知県,名古屋市中区,29,4000,2001,3,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
株式会社増惣,http://www.masusoh.co.jp,石濱勇人,愛知県,名古屋市昭和区,28,-,1956,1,未上場,BtoB,IT,システム開発,,,,,,,,,,,,,,,,,,,,
関西計装株式会社,http://www.kansaikeisou.co.jp,吉川明,京都府,京都市下京区,28,4797,1959,6,未上場,BtoB,IT,,,,,,,,,,,,,,,,,,,,,
株式会社きかんしコム,https://kikanshicom.jp,岡本一也,京都府,京都市南区,27,3000,2002,1,未上場,BtoB,IT,広告代理店,システム開発,広告運用コンサル,,,,,,,,,,,,,,,,,,
株式会社ブレイブ・アクト,http://www.brave-act.co.jp,前田利治,愛知県,名古屋市中区,28,2000,2003,6,未上場,BtoB,IT,ITインフラストラクチャー,,,,,,,,,,,,,,,,,,,,
株式会社クレス,https://www.cress.ne.jp,神谷孝利,愛知県,春日井市,28,1000,1999,4,未上場,BtoB,IT,ITインフラストラクチャー,PC販売・修理,,,,,,,,,,,,,,,,,,,
Baseconnect株式会社,https://company.baseconnect.in,國重侑輝,京都府,京都市中京区,28,20000,2017,1,未上場,BtoB,IT,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,,
