会社名,ホームページURL,代表者名,住所1,住所2,従業員数,資本金,設立年,設立月,上場区分,業態,業界1,業界2-1,業界2-2,業界2-3,業界2-4,業界2-5,業界2-6,業界2-7,業界2-8,業界2-9,業界2-10,業界2-11,業界2-12,業界2-13,業界2-14,業界2-15,業界2-16,業界2-17,業界2-18,業界2-19,業界2-20
株式会社国民みらい出版,http://www.japannation.jp,小林義隆,東京都,新宿区,6,1000,2000,7,未上場,"BtoB,BtoC",マスコミ,雑誌出版,イベント,,,,,,,,,,,,,,,,,,,
株式会社ユニ報創,http://www.uni.ne.jp,斉藤泉,東京都,台東区,6,1090,1977,3,未上場,"BtoC,BtoB",マスコミ,広告代理店,雑誌出版,書籍出版,,,,,,,,,,,,,,,,,,
株式会社青丹社,http://www.bookdom.net,上之郷智則,東京都,新宿区,6,4000,1984,9,未上場,"BtoC,BtoB",マスコミ,雑誌出版,紙媒体印刷,,,,,,,,,,,,,,,,,,,
株式会社えふぶんの壱,http://www.ef-1.co.jp,山口秀矢,東京都,渋谷区,6,1500,1990,6,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社キックファクトリー,http://www.kic-factory.co.jp,北村敏彦,東京都,渋谷区,6,1000,1993,12,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
エフインパクト株式会社,http://www.f-im.jp,福岡茂幸,東京都,渋谷区,6,-,2009,2,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社メディアビーコン,http://media-beacon.com,宮古由香,東京都,渋谷区,6,1000,2000,4,未上場,BtoC,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
大正出版株式会社,http://www.taishoshuppan.co.jp,渡辺勝正,東京都,渋谷区,6,-,1977,1,未上場,BtoB,マスコミ,書籍出版,雑誌出版,,,,,,,,,,,,,,,,,,,
株式会社日本文書,http://www.nihonbunsho.biz,丸田寛之,東京都,新宿区,6,1000,1965,10,未上場,BtoC,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
レクサス教育センター有限会社,http://lexus-ec.com,島内義仁,東京都,渋谷区,6,-,1992,1,未上場,BtoC,マスコミ,塾・予備校,書籍出版,,,,,,,,,,,,,,,,,,,
有限会社ビッグ・バン・センチュリー,http://www.bigbangcentury.co.jp,小栗圭司,東京都,品川区,6,-,1996,8,未上場,BtoB,マスコミ,雑誌出版,,,,,,,,,,,,,,,,,,,,
株式会社公務員試験研究所,http://www.komuin.co.jp,中島日出美,東京都,渋谷区,6,-,1990,10,未上場,BtoC,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社塗料報知新聞社,https://www.e-toryo.co.jp,有馬弘純,東京都,新宿区,6,1000,1946,7,未上場,"BtoB,BtoC",マスコミ,新聞,書籍出版,,,,,,,,,,,,,,,,,,,
株式会社自動車新聞社,http://www.jidoshashinbun.co.jp,青林宣,東京都,品川区,6,2000,1946,5,未上場,"BtoB,BtoC",マスコミ,雑誌出版,,,,,,,,,,,,,,,,,,,,
トランスメディア株式会社,https://www.transmediainc.jp,石川清士,東京都,目黒区,6,1000,2000,4,未上場,"BtoC,BtoB",マスコミ,雑誌出版,,,,,,,,,,,,,,,,,,,,
権四郎ガープ株式会社,http://www.g-garp.com,勝二裕之,東京都,世田谷区,6,-,1995,4,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社MINERAL,http://mine-ral.com,川原司,東京都,品川区,6,-,,,未上場,BtoB,マスコミ,テレビ番組,販促コンサル,,,,,,,,,,,,,,,,,,,
株式会社プレビジョン,http://www.spoon01.com,斉藤誠,東京都,渋谷区,5,5000,2000,5,未上場,BtoB,マスコミ,書籍出版,雑誌出版,,,,,,,,,,,,,,,,,,,
アルソ出版株式会社,https://www.alsoj.net,上原浩嗣,東京都,新宿区,5,1000,1992,3,未上場,BtoC,マスコミ,雑誌出版,,,,,,,,,,,,,,,,,,,,
株式会社サイバーネットワーク,https://www.cyber-net.co.jp,鎌田裕一郎,東京都,杉並区,5,1000,1988,8,未上場,BtoB,マスコミ,Web制作,テレビ番組,CM制作・映像制作,,,,,,,,,,,,,,,,,,
株式会社クリエイティブパープル,http://www.alpha-grid.jp,朝倉千代子,東京都,品川区,5,1000,2007,7,未上場,BtoB,マスコミ,テレビ番組,CM制作・映像制作,,,,,,,,,,,,,,,,,,,
宏文出版株式会社,http://www.kbns.co.jp,遊佐胖,東京都,文京区,5,1000,1976,5,未上場,BtoC,マスコミ,雑誌出版,,,,,,,,,,,,,,,,,,,,
株式会社プロデュースセンター,http://www.producecentre.com,浜田哲生,東京都,渋谷区,5,4000,1979,4,未上場,BtoC,マスコミ,イベント,書籍出版,,,,,,,,,,,,,,,,,,,
株式会社新評論,http://www.shinhyoron.co.jp,武市一幸,東京都,新宿区,5,-,1952,1,未上場,"BtoC,BtoB",マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社アミューズメント・ジャーナル,http://www.am-j.co.jp,室井貴志,東京都,豊島区,5,1000,2001,3,未上場,"BtoB,BtoC",マスコミ,雑誌出版,販促コンサル,デザイン,,,,,,,,,,,,,,,,,,
株式会社恒星社厚生閣,http://kouseisha.hondana.jp,片岡一成,東京都,新宿区,5,-,1922,7,未上場,"BtoC,BtoB",マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社文栄社,http://www.bunneisya.co.jp,星正行,東京都,文京区,5,1000,1977,9,未上場,BtoB,マスコミ,広告代理店,書籍出版,,,,,,,,,,,,,,,,,,,
株式会社アムモ98,https://amumo.jp,小田泰之,東京都,文京区,5,1000,2002,11,未上場,"BtoC,BtoB",マスコミ,映画・アニメーション,書籍出版,,,,,,,,,,,,,,,,,,,
株式会社ファスニングジャーナル,http://www.nejinews.co.jp,女屋圭輝,東京都,台東区,5,-,1960,1,未上場,BtoB,マスコミ,新聞,Web制作,,,,,,,,,,,,,,,,,,,
株式会社シオン,http://www.funin.info,谷高哲也,東京都,杉並区,5,1000,1988,4,未上場,BtoC,マスコミ,Webアプリ・サービス運営,書籍出版,雑誌出版,,,,,,,,,,,,,,,,,,
有限会社日刊板紙段ボール新聞社,http://itadan.com,山口修,東京都,文京区,5,900,1960,1,未上場,BtoB,マスコミ,新聞,,,,,,,,,,,,,,,,,,,,
株式会社樹村房,http://www.jusonbo.co.jp,大塚栄一,東京都,文京区,5,1300,1980,9,未上場,"BtoC,BtoB",マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
日本水中映像株式会社,http://www.juf.co.jp,山下信人,東京都,新宿区,5,1000,1978,4,未上場,"BtoC,BtoB",マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社ヴィスタ,http://www.vista.cc,-,東京都,品川区,5,1000,1999,2,未上場,BtoB,マスコミ,テレビ番組,芸能プロダクション・タレント,,,,,,,,,,,,,,,,,,,
株式会社日本折紙協会,https://www.origami-noa.jp,佐野友,東京都,墨田区,5,1000,2002,2,未上場,BtoC,マスコミ,雑誌出版,,,,,,,,,,,,,,,,,,,,
株式会社ヴィジョナリー・カンパニー,http://company.visionary-c.com,大塚和彦,東京都,台東区,5,1000,2001,1,未上場,"BtoB,BtoC",マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社総合土木研究所,https://kisoko.co.jp,沼倉多加志,東京都,文京区,5,1000,1973,4,未上場,"BtoC,BtoB",マスコミ,雑誌出版,,,,,,,,,,,,,,,,,,,,
株式会社アルファ企画,http://www.e-webpro.jp,廣田公司,東京都,新宿区,5,1000,1980,9,未上場,BtoB,マスコミ,雑誌出版,,,,,,,,,,,,,,,,,,,,
株式会社つちや書店,http://tsuchiyashoten.co.jp,佐藤秀,東京都,文京区,5,-,2018,1,未上場,BtoB,マスコミ,書籍出版,教材,,,,,,,,,,,,,,,,,,,
三和書籍有限会社,http://sanwa-co.com,高橋考,東京都,文京区,5,1000,2001,3,未上場,BtoB,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社語学春秋社,http://www.goshun.com,井村敦,東京都,新宿区,5,1000,1973,8,未上場,"BtoB,BtoC",マスコミ,書籍出版,書籍出版,総合系eコマース,,,,,,,,,,,,,,,,,,
武久出版株式会社,http://www.bukyu.net,加藤啓,東京都,新宿区,5,-,,,未上場,"BtoB,BtoC",マスコミ,書籍出版,新聞,,,,,,,,,,,,,,,,,,,
株式会社大学生協事業センター,https://www.univcoop.or.jp,沼澤明夫,東京都,杉並区,5,4500,1969,6,未上場,BtoC,マスコミ,国内旅行,書籍出版,書籍出版,,,,,,,,,,,,,,,,,,
株式会社バンブー,http://bam-boo.co.jp,村上武政,東京都,品川区,5,100,2015,8,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
全国共同出版株式会社,http://www.zenkyou.com,尾中隆夫,東京都,新宿区,5,-,1939,2,未上場,BtoC,マスコミ,書籍出版,書籍出版,雑誌出版,,,,,,,,,,,,,,,,,,
ラーニングス株式会社,https://www.learnings.co.jp,梶田洋平,東京都,渋谷区,5,-,2017,8,未上場,BtoC,マスコミ,書籍出版,資格取得,,,,,,,,,,,,,,,,,,,
スローハンドワークス株式会社,http://slowhand-works.net,長沼智一,東京都,世田谷区,5,1000,,,未上場,BtoB,マスコミ,テレビ番組,イベント,,,,,,,,,,,,,,,,,,,
株式会社データ・サプライ,http://www.datasupply.jp,山本幸男,東京都,台東区,5,1000,1986,5,未上場,BtoB,マスコミ,書籍出版,研究・調査・リサーチ,,,,,,,,,,,,,,,,,,,
株式会社アイカ工房,https://twitter.com,-,東京都,新宿区,5,-,,,未上場,BtoB,マスコミ,雑誌出版,書籍出版,書籍出版,,,,,,,,,,,,,,,,,,
株式会社フェアベル,http://fairbell.e-sale.jp,鈴木秀樹,東京都,渋谷区,5,-,1997,12,未上場,"BtoC,BtoB",マスコミ,書籍出版,書籍出版,,,,,,,,,,,,,,,,,,,
株式会社デジカル,https://www.digical.co.jp,香月登,東京都,新宿区,5,1000,2003,9,未上場,BtoB,マスコミ,デザイン,書籍出版,Web制作,,,,,,,,,,,,,,,,,,
有限会社アンドオン,http://www.andon.tv,松田敏樹,東京都,新宿区,5,510,2005,4,未上場,BtoB,マスコミ,デジタル系コンテンツ,テレビ番組,CM制作・映像制作,,,,,,,,,,,,,,,,,,
株式会社興陽館,http://www.koyokan.co.jp,笹田大治,東京都,文京区,5,1000,1976,12,未上場,"BtoC,BtoB",マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社サイクロイド,http://www.cycloidinc.jp,小松秀樹,東京都,渋谷区,5,-,2008,1,未上場,BtoB,マスコミ,CM制作・映像制作,テレビ番組,映画・アニメーション,,,,,,,,,,,,,,,,,,
株式会社ナプロ,http://www.napro-inc.co.jp,中山章,東京都,新宿区,5,1000,1997,8,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
眼鏡光学出版株式会社,http://www.gankyo.co.jp,美濃部隆,東京都,台東区,5,-,,,未上場,"BtoC,BtoB",マスコミ,雑誌出版,,,,,,,,,,,,,,,,,,,,
株式会社ディーエスケイ,http://d-s-k.jp,石原久佳,東京都,目黒区,5,300,2011,5,未上場,"BtoC,BtoB",マスコミ,書籍出版,雑誌出版,イベント,,,,,,,,,,,,,,,,,,
株式会社エスプレス・メディア出版,http://spressmedia.net,河合英之,東京都,文京区,5,1000,2012,4,未上場,"BtoB,BtoC",マスコミ,書籍出版,肥料・農薬製造,eコマース,,,,,,,,,,,,,,,,,,
株式会社こう書房,https://www.kou-shobo.co.jp,鵜野大,東京都,新宿区,5,3000,1977,2,未上場,BtoC,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社ボイスミュージック,http://www.voicemusic.co.jp,山田輝美,東京都,渋谷区,5,1000,1992,4,未上場,BtoB,マスコミ,芸能プロダクション・タレント,テレビ番組,CM制作・映像制作,,,,,,,,,,,,,,,,,,
株式会社スタジオベントスタッフ,http://www.bent.co.jp,山下章,東京都,大田区,5,1000,1989,1,未上場,"BtoC,BtoB",マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社ヴィジョナリー・カンパニー,http://company.visionary-c.com,大塚和彦,東京都,台東区,5,1000,2001,1,未上場,"BtoB,BtoC",マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社ヴィスタ,http://www.vista.cc,-,東京都,品川区,5,1000,1999,2,未上場,BtoB,マスコミ,テレビ番組,芸能プロダクション・タレント,,,,,,,,,,,,,,,,,,,
サイマー・ジャパン株式会社,https://saimaajapan.com,レイコミヤモトデューイ,東京都,大田区,5,-,2013,3,未上場,BtoC,マスコミ,イベント,書籍出版,,,,,,,,,,,,,,,,,,,
株式会社データ・サプライ,http://www.datasupply.jp,山本幸男,東京都,台東区,5,1000,1986,5,未上場,BtoB,マスコミ,書籍出版,研究・調査・リサーチ,,,,,,,,,,,,,,,,,,,
株式会社つちや書店,http://tsuchiyashoten.co.jp,佐藤秀,東京都,文京区,5,-,2018,1,未上場,BtoB,マスコミ,書籍出版,教材,,,,,,,,,,,,,,,,,,,
武久出版株式会社,http://www.bukyu.net,加藤啓,東京都,新宿区,5,-,,,未上場,"BtoB,BtoC",マスコミ,書籍出版,新聞,,,,,,,,,,,,,,,,,,,
株式会社日本折紙協会,https://www.origami-noa.jp,佐野友,東京都,墨田区,5,1000,2002,2,未上場,BtoC,マスコミ,雑誌出版,,,,,,,,,,,,,,,,,,,,
株式会社総合土木研究所,https://kisoko.co.jp,沼倉多加志,東京都,文京区,5,1000,1973,4,未上場,"BtoC,BtoB",マスコミ,雑誌出版,,,,,,,,,,,,,,,,,,,,
株式会社アイカ工房,https://twitter.com,-,東京都,新宿区,5,-,,,未上場,BtoB,マスコミ,雑誌出版,書籍出版,書籍出版,,,,,,,,,,,,,,,,,,
株式会社学習の友社,http://www.gakusyu.gr.jp,-,東京都,文京区,5,-,,,未上場,"BtoB,BtoC",マスコミ,雑誌出版,書籍出版,,,,,,,,,,,,,,,,,,,
株式会社興陽館,http://www.koyokan.co.jp,笹田大治,東京都,文京区,5,1000,1976,12,未上場,"BtoC,BtoB",マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社カットシステム,http://www.cutt.co.jp,石塚勝敏,東京都,新宿区,5,1000,,,未上場,"BtoB,BtoC",マスコミ,書籍出版,システム開発,,,,,,,,,,,,,,,,,,,
株式会社スタジオベントスタッフ,http://www.bent.co.jp,山下章,東京都,大田区,5,1000,1989,1,未上場,"BtoC,BtoB",マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社遊技通信社,https://www.yugitsushin.jp,伊藤實啓,東京都,台東区,5,1000,1951,8,未上場,"BtoC,BtoB",マスコミ,雑誌出版,Webアプリ・サービス運営,,,,,,,,,,,,,,,,,,,
有限会社アジアヴォックス,http://asiavox.com,堀池尚哉,東京都,新宿区,5,-,1998,5,未上場,"BtoB,BtoC",マスコミ,テレビ番組,マンション賃貸,映画・アニメーション,,,,,,,,,,,,,,,,,,
株式会社文眞堂,http://www.bunshin-do.co.jp,前野隆,東京都,新宿区,5,1000,1960,12,未上場,BtoB,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
有限会社大沢企画,http://osawa-kikaku.tokyo,大澤憲,東京都,文京区,5,300,1991,4,未上場,"BtoC,BtoB",マスコミ,雑誌出版,,,,,,,,,,,,,,,,,,,,
眼鏡光学出版株式会社,http://www.gankyo.co.jp,美濃部隆,東京都,台東区,5,-,,,未上場,"BtoC,BtoB",マスコミ,雑誌出版,,,,,,,,,,,,,,,,,,,,
株式会社第一公報社,http://d1k.biz,-,東京都,文京区,4,-,,,未上場,BtoC,マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社ウェイツ,http://www.wayts.net,中井健人,東京都,新宿区,4,1000,1989,4,未上場,"BtoB,BtoC",マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社三元社,http://www.sangensha.co.jp,-,東京都,文京区,4,-,,,未上場,"BtoB,BtoC",マスコミ,書籍出版,雑誌出版,書籍出版,,,,,,,,,,,,,,,,,,
株式会社篠原出版新社,http://www.shinoharashinsha.co.jp,木下貴雄,東京都,文京区,4,1000,2000,2,未上場,"BtoC,BtoB",マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
有限会社ホームルーム,http://homeroom-doc.com,広瀬凉二,東京都,渋谷区,4,-,,,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社仮説社,https://www.kasetu.co.jp,川崎浩,東京都,中野区,4,1700,1973,12,未上場,"BtoB,BtoC",マスコミ,書籍出版,雑誌出版,,,,,,,,,,,,,,,,,,,
株式会社アイスクリーム流通新聞社,http://icenews.webcrow.jp,松本元治,東京都,新宿区,3,-,,,未上場,"BtoC,BtoB",マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
東洋法規出版株式会社,http://www.toyoh.co.jp,紀井辰之助,東京都,品川区,4,1300,1947,5,未上場,"BtoC,BtoB",マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社農經新聞社,http://www.nokei.jp,宮澤信一,東京都,品川区,4,1000,2006,8,未上場,BtoB,マスコミ,新聞,書籍出版,,,,,,,,,,,,,,,,,,,
株式会社エニイクリエイティブ,http://emil-jp.com,高見澤秀幸,東京都,新宿区,4,-,,,未上場,BtoC,マスコミ,Webアプリ・サービス運営,雑誌出版,書籍出版,,,,,,,,,,,,,,,,,,
株式会社ベストフィールド,http://www.bestfield.com,添田弘幸,東京都,新宿区,4,1000,2004,7,未上場,BtoB,マスコミ,テレビ番組,インターネット広告代理店,,,,,,,,,,,,,,,,,,,
株式会社ストアジャパン社,http://www.sji.gr.jp,和田國男,東京都,渋谷区,4,1500,,,未上場,BtoB,マスコミ,雑誌出版,,,,,,,,,,,,,,,,,,,,
株式会社マリモレコーズ,https://marimorecords.com,江夏正晃,東京都,大田区,4,1000,2005,6,未上場,BtoB,マスコミ,テレビ番組,映画・アニメーション,,,,,,,,,,,,,,,,,,,
株式会社游学社,http://www.yugakusha.co.jp,遠藤眞彌,東京都,中野区,4,1000,1991,3,未上場,"BtoB,BtoC",マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社ナラボー・プレス,http://www.nullarbor.co.jp,赤井田拓弥,東京都,渋谷区,4,1000,1985,11,未上場,BtoC,マスコミ,書籍出版,総合系eコマース,,,,,,,,,,,,,,,,,,,
株式会社エルエルアイ出版,http://www.lli-publishing.com,福原正則,東京都,台東区,4,300,2010,5,未上場,BtoC,マスコミ,書籍出版,eコマース,eコマース,,,,,,,,,,,,,,,,,,
有限会社エイ・フィールド,http://a-field.wixsite.com,青木芳行,東京都,品川区,4,-,,,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社日本習字普及協会,http://www.nihonshuji.jp,-,東京都,文京区,4,-,,,未上場,"BtoC,BtoB",マスコミ,書籍出版,文房具,,,,,,,,,,,,,,,,,,,
株式会社頭脳集団ブレイン,http://www.brain-7.jp,-,東京都,豊島区,4,1000,1989,6,未上場,"BtoC,BtoB",マスコミ,書籍出版,企業研修,教材,,,,,,,,,,,,,,,,,,
有限会社編集室りっか,http://www.e-rikka.co.jp,-,東京都,渋谷区,4,500,1992,1,未上場,BtoB,マスコミ,雑誌出版,デザイン,,,,,,,,,,,,,,,,,,,
有限会社駿,http://www.shun-tv.co.jp,丸山雄也,東京都,渋谷区,4,800,2003,8,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
有限会社サン・ネット,http://www.sun-net.cc,山本稔,東京都,品川区,4,300,1994,3,未上場,BtoB,マスコミ,書籍出版,雑誌出版,紙媒体印刷,,,,,,,,,,,,,,,,,,
株式会社エルエルアイ出版,http://www.lli-publishing.com,福原正則,東京都,台東区,4,300,2010,5,未上場,BtoC,マスコミ,書籍出版,eコマース,eコマース,,,,,,,,,,,,,,,,,,
有限会社サン・ネット,http://www.sun-net.cc,山本稔,東京都,品川区,4,300,1994,3,未上場,BtoB,マスコミ,書籍出版,雑誌出版,紙媒体印刷,,,,,,,,,,,,,,,,,,
日本ビデオニュース株式会社,https://www.videonews.com,神保哲生,東京都,品川区,4,1000,1996,4,未上場,"BtoB,BtoC",マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
有限会社駿,http://www.shun-tv.co.jp,丸山雄也,東京都,渋谷区,4,800,2003,8,未上場,BtoB,マスコミ,テレビ番組,,,,,,,,,,,,,,,,,,,,
株式会社オーディン,http://www.odinnet.com,倉地浩,東京都,目黒区,4,1000,1997,6,未上場,BtoB,マスコミ,テレビ番組,イベント,,,,,,,,,,,,,,,,,,,
株式会社日本設備工業新聞社,http://setubikougyo.co.jp,高倉克也,東京都,渋谷区,4,-,1953,1,未上場,BtoB,マスコミ,雑誌出版,,,,,,,,,,,,,,,,,,,,
有限会社大法輪閣,https://www.daihorin-kaku.com,石原俊道,東京都,渋谷区,4,-,1966,12,未上場,BtoC,マスコミ,雑誌出版,CM制作・映像制作,,,,,,,,,,,,,,,,,,,
株式会社飮食店繁盛会,http://hanjoukai.com,笠岡はじめ,東京都,渋谷区,4,-,2006,3,未上場,BtoB,マスコミ,経営コンサル,書籍出版,,,,,,,,,,,,,,,,,,,
株式会社游学社,http://www.yugakusha.co.jp,遠藤眞彌,東京都,中野区,4,1000,1991,3,未上場,"BtoB,BtoC",マスコミ,書籍出版,,,,,,,,,,,,,,,,,,,,
株式会社マリモレコーズ,https://marimorecords.com,江夏正晃,東京都,大田区,4,1000,2005,6,未上場,BtoB,マスコミ,テレビ番組,映画・アニメーション,,,,,,,,,,,,,,,,,,,
